Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	Bess_of_Hardwick
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	MRM
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	Talbot_Geo
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	RichardIII
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	HenryVI
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	Margaret_Anjou
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	Millington
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	RichardI
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	Strafford
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	Baal
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	HughPeters
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	Cromwell_Hen
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	Ahab
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	Rehoboam
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	Brutus
Gloucester	Match	Charles I, a Historical Tragedy in Five Acts	Julius_Caesar
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Kemble_C
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Horace
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Cromwell_MRM
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Macready_Wm
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Havard_Wm
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Kemble_JP
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Colman_the_Younger
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Duke_Montrose
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	ChasI
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	hume
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Cromwell
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	WilliamIV
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Shakespeare
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Milton
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Broghill
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	ChasII
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Marten
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Ingoldsby
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Queen_Ch1
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	LadyFairfax
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Fairfax
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Harrison
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Talfourd_Thos
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Serle_TJ
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Henry_V
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Chas1_MRM
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Salisbury
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Say
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Vane
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Bradshaw
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Ireton
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Downes
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Tichburne
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Cook_Ch1
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Pride_Ch1
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Hacker_Ch1
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Herbert_Ch1
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Hammond_Ch1
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Amaziah
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Groby
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Jezebel
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Jonah
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Jael
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Deborah
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	MaryQoS
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Bess_of_Hardwick
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	MRM
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Talbot_Geo
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	RichardIII
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	HenryVI
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Margaret_Anjou
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Millington
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	RichardI
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Strafford
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Baal
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	HughPeters
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Cromwell_Hen
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Gloucester
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Ahab
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Rehoboam
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Brutus
PrincessE_Ch1	Match	Charles I, a Historical Tragedy in Five Acts	Julius_Caesar
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Pope_Alex
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Bennoch_Fr
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Dryden
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Hugo_Victor
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	ChasII
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Corneille
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Shakespeare
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Dogberry_MA
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Mitford_Geo
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Flush
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Orger_MA
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	MRM
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Maggs_Sally_DP
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Holcroft
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Morton_Thos
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Colman_the_Younger
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Sheridan_RichardB
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Foote_Samuel
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	OKeefe
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Dibdin_TJ
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Congreve_Wm
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Moliere
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Landon_LE
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Rowden_Fr
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Lamb_Caro
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Kemble_Frances
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Kemble_JP
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Bannister_Jack
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Johnstone_Jack
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Fawcett_John
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Emery_John
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Lewis_William_Thomas
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Munden_Joseph_Shepherd
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Davenport_MA
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Pope_Jane
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Jordan_Dorothea
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Garrick_David
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Kean_Edmund
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Siddons_Sarah
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Macbeth_Lady
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Katharine_H8
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Wolsey_H8
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Hermione_WT
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Leontes_WT
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Coriolanus_C
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Volumnia_C
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Hamlet_H
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Queen_Hamlet
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Kotzebue
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Canning_George
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Thackeray_TJ
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Penruddock_WF
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Rolla_P
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Abbe_de_L_Epee_DD
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Racine
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	d_Aubigné_Françoise
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Lamb_Chas
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Hazlitt_Wm
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Webster_John
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Marlowe_Chris
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Dekker_Thos
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Ford_John
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Massinger_Phil
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Beaumont_Fr
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Valpy_Richard
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Desdemona_O
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Imogen_C
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	JamesI
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Helen_H
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Antigone_A
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Sophocles
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Brumoy_Pierre
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Alfieri_Vittorio
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Master_Betty
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	ONeill_Eliz
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Elliston_Robt
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Duncan_MR
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Collins_little
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Knowles_Sheridan
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Gifford_William
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Coleridge_ST
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Talfourd_Thos
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Camilla
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Euripides
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Kemble_MrsC
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Young_CM
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Warde_Mr
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Serle_TJ
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Cosmo
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Sloman_Mrs
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Macready_Wm
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Forbes_Capt
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Liston_John
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Annabel_J
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Melfi
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Doge_F
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Donato
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Robins_Geo
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Haydon
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Franklin_Eleanor
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Franklin_John
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Gibbon_Edward
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Berengaria
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	RichardI
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Edgeworth_Maria
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Baillie_Joanna
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Hemans_Felicia
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	ChasI
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Cromwell
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Duke_of_Devonshire
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Jerrold_Doug
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Radcliffe_Ann
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Ulric_O
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Hengo_B
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Hood_Thos
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Praed_Winthrop
Fletcher_John	Match	"Introduction" to Dramatic Works [1854]	Pierce_G
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Kemble_C
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	MRM
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Talfourd_Thos
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Fitzharris
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Chas1_MRM
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Young_CM
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Cromwell_MRM
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Serle_TJ
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Warde_Mr
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Leon
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Bennett_GJ
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Vines_Mr
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Bulley_F
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Valpy_Richard
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Burgess
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Euripides
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Richardson_H
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Robinson_H
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Harness_Wm
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Lane_Wm
Fletcher_John	Match	Letter to T.N. Talfourd, July 29, 1825	Beaumont_Fr
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Byron
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Quayle_Mr
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Doge_F_hist
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	coles
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Smith_Ad
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Murray_John
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Talfourd_Thos
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Macready_Wm
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Young_CM
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Camilla
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Foscari_Fr
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Harris_Henry
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	James_Miss
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Milman_HH
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	WindsorEE_ed
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Cowslade_F
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Orestes_Eur_char
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Euripides
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Aeschylus
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Shakespeare
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Cassandra
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Prometheus_Aes_char
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Burgess
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	postman_TMC
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Mitford_Geo
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	Russell_M
Fletcher_John	Match	Letter to T.N. Talfourd, 28 October 1821	MRM
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Keats
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Hazlitt_Wm
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Johnson
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Beaumont_Fr
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Scott_Wal
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Milton
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Shakespeare
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Rebcecca_Ivanhoe
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Aspatia
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Bellario
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Byron
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Oldbuck_Jonathan
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Edie_Olchitree
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Pleydell
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Dandie_Dinmont
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Elspeth
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Balfour_John
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Dirk_Hatteraick
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Meg_Merrilies
Fletcher_John	Match	Letter to B.R. Haydon, October 2, 1820.	Haydon
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Elford_SirWm
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Palmer_CF
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Dickinson_Mrs
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Rowena_WS
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	deGenlis_Mme
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Burney_S
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Burney_F
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Porter_AM
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Defoe_D
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Jonson_B
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	James_Miss
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Edie_Ochiltree
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Elspeth
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Dousterwivel_WS
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Dickinson_CF
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Rembrandt
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	GeoIII
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Mitford_Geo
Fletcher_John	Match	Letter to Sir William Elford, January 30, 1820	Russell_M
